current_handle,proposed_handle,current_url,proposed_url,swedish_detected,recommendation,execute_phase,status,title
waterproof-gopro-bag-case-hero13-12,waterproof-gopro-bag-case-hero13-12,/products/waterproof-gopro-bag-case-hero13-12,/products/waterproof-gopro-bag-case-hero13-12,NO,KEEP,6_REVIEW_ONLY,DRAFT,gopro väska fodral - Vattentätt Skyddsfodral för GoPro HERO13
gopro-hero12-silikonskydd-case-with-rem-and-linss,gopro-hero12-siliconeprotection-case-with-rem-and-linss,/products/gopro-hero12-silikonskydd-case-with-rem-and-linss,/products/gopro-hero12-siliconeprotection-case-with-rem-and-linss,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,GoPro HERO12 Silikonskydd med Handledsrem och Linsskydd
puluz-gopro-batterilucka-black-hero-9-13,puluz-gopro-batterylucka-black-hero-9-13,/products/puluz-gopro-batterilucka-black-hero-9-13,/products/puluz-gopro-batterylucka-black-hero-9-13,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Gopro batterilucka Black - PULUZ Batterilucka för GoPro Hero 9-13
jsr-ndpl-filterkit-dji-mavic-2-pro,jsr-ndpl-filterkit-dji-mavic-2-pro,/products/jsr-ndpl-filterkit-dji-mavic-2-pro,/products/jsr-ndpl-filterkit-dji-mavic-2-pro,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR NDPL Filterkit till DJI Mavic 2 Pro
puluz-osmo-pocket-2-silikonskal-skyddsset,puluz-osmo-pocket-2-silicone-case-protectionsset,/products/puluz-osmo-pocket-2-silikonskal-skyddsset,/products/puluz-osmo-pocket-2-silicone-case-protectionsset,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ Osmo Pocket 2 Silikonskal – 2-i-1 Skydd
puluz-linsskydd-insta360-one-x2,puluz-lens-protector-insta360-one-x2,/products/puluz-linsskydd-insta360-one-x2,/products/puluz-lens-protector-insta360-one-x2,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Insta360 One X2 linsskydd - PULUZ Linsskydd för Insta360 One X2
jsr-mavic-2-pro-nd-filter-4-i-1-set,jsr-mavic-2-pro-nd-filter-4-i-1-set,/products/jsr-mavic-2-pro-nd-filter-4-i-1-set,/products/jsr-mavic-2-pro-nd-filter-4-i-1-set,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR Mavic 2 Pro ND-filterset 4-i-1
puluz-max-lins-mod-vidvinkel,puluz-max-lins-mod-vidvinkel,/products/puluz-max-lins-mod-vidvinkel,/products/puluz-max-lins-mod-vidvinkel,NO,KEEP,6_REVIEW_ONLY,DRAFT,PULUZ Max Lens Mod Wide Angle - PULUZ Max Lens Mod Vidvinkellins
puluz-utdragbar-handhallen-selfie-monopod-actionka,puluz-utdragbar-handhallen-selfie-monopod-actionka,/products/puluz-utdragbar-handhallen-selfie-monopod-actionka,/products/puluz-utdragbar-handhallen-selfie-monopod-actionka,NO,KEEP,6_REVIEW_ONLY,DRAFT,PULUZ Extendable Handheld - PULUZ Utdragbar Handhållen Monopod
jsr-drone-5-i-1-filterset-dji-mavic-2-pro,jsr-drone-5-i-1-filterset-dji-mavic-2-pro,/products/jsr-drone-5-i-1-filterset-dji-mavic-2-pro,/products/jsr-drone-5-i-1-filterset-dji-mavic-2-pro,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR 5-i-1 för Filterpaket DJI Mavic 2 Pro
puluz-cykelstolsfaste-aluminium-actionkamera,puluz-cykelstolsmount-aluminium-actionkamera,/products/puluz-cykelstolsfaste-aluminium-actionkamera,/products/puluz-cykelstolsmount-aluminium-actionkamera,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Cykelstolsfäste i Aluminium för Actionkameror
jsr-6-i-1-filterkit-dji-mavic-2-pro,jsr-6-i-1-filterkit-dji-mavic-2-pro,/products/jsr-6-i-1-filterkit-dji-mavic-2-pro,/products/jsr-6-i-1-filterkit-dji-mavic-2-pro,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR Filterkit 6-i-1 till DJI Mavic 2 Pro
puluz-cykelstyresadapter-aluminium-actionkamera,puluz-cykelstyresadapter-aluminium-actionkamera,/products/puluz-cykelstyresadapter-aluminium-actionkamera,/products/puluz-cykelstyresadapter-aluminium-actionkamera,NO,KEEP,6_REVIEW_ONLY,DRAFT,PULUZ Bike Handlebar Adapter - PULUZ Cykelstyresadapter
sunnylife-barvaska-dji-osmo-pocket-3-forvaring,sunnylife-barbag-dji-osmo-pocket-3-storage,/products/sunnylife-barvaska-dji-osmo-pocket-3-forvaring,/products/sunnylife-barbag-dji-osmo-pocket-3-storage,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Sunnylife Carrying Handbag - Sunnylife Bärväska för DJI Osmo Pocket 3
pgytech-fjarrkontrollvaska-mavic-2,pgytech-remote-controlbag-mavic-2,/products/pgytech-fjarrkontrollvaska-mavic-2,/products/pgytech-remote-controlbag-mavic-2,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,"PGYTECH P-15D-005 Remote Control with Screen Portable Accessory Bag for DJI Mavic 2, P-15D-005"
puluz-cnc-stativfaste-adapter-actionkamera,puluz-cnc-stativmount-adapter-actionkamera,/products/puluz-cnc-stativfaste-adapter-actionkamera,/products/puluz-cnc-stativmount-adapter-actionkamera,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ CNC Stativfäste för Actionkameror
puluz-universalklamma-action-cameras-aluminiumfaste,puluz-universalklamma-action-cameras-aluminiummount,/products/puluz-universalklamma-action-cameras-aluminiumfaste,/products/puluz-universalklamma-action-cameras-aluminiummount,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ Universalklämma för Actionkameror
pgytech-stativadapter-osmo-action,pgytech-stativadapter-osmo-action,/products/pgytech-stativadapter-osmo-action,/products/pgytech-stativadapter-osmo-action,NO,KEEP,6_REVIEW_ONLY,DRAFT,Stativadapter Osmo Action - PGYTECH Stativadapter för Osmo Action
puluz-360-graders-rotation-cnc-svangarm-forlangare,puluz-360-graders-rotation-cnc-svangarm-forlangare,/products/puluz-360-graders-rotation-cnc-svangarm-forlangare,/products/puluz-360-graders-rotation-cnc-svangarm-forlangare,NO,KEEP,6_REVIEW_ONLY,DRAFT,PULUZ 360° Roterande Actionkamera Förlängare
pgytech-m-bhg-pgy-fjarrkontroll-spakskydd,pgytech-m-bhg-pgy-remote-control-spakprotection,/products/pgytech-m-bhg-pgy-fjarrkontroll-spakskydd,/products/pgytech-m-bhg-pgy-remote-control-spakprotection,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PGYTECH M-BHG-PGY Remote - PGYTECH Fjärrkontroll Spakskydd för Drönare
pgytech-ryggsacksklammma-osmo-resepaket,pgytech-ryggsacksklammma-osmo-resepaket,/products/pgytech-ryggsacksklammma-osmo-resepaket,/products/pgytech-ryggsacksklammma-osmo-resepaket,NO,KEEP,6_REVIEW_ONLY,DRAFT,"PGYTECH P-11B-027 Tripod Backpack Clip Storage Bag Travel Kit for DJI Osmo Action, P-11B-027"
dji-pocket-3-vloggfaste-magnetiskt,dji-pocket-3-vloggmount-magnetiskt,/products/dji-pocket-3-vloggfaste-magnetiskt,/products/dji-pocket-3-vloggmount-magnetiskt,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,DJI Pocket 3 Vloggfäste med Magnetisk Montering
cykelhallare-actionkamera-aluminium-styre-adapter,cykelhallare-actionkamera-aluminium-styre-adapter,/products/cykelhallare-actionkamera-aluminium-styre-adapter,/products/cykelhallare-actionkamera-aluminium-styre-adapter,NO,KEEP,6_REVIEW_ONLY,DRAFT,Cykelhållare Actionkamera i Aluminium med 360° Rotation
pgytech-dji-spark-hard-bag,pgytech-dji-spark-hard-bag,/products/pgytech-dji-spark-hard-bag,/products/pgytech-dji-spark-hard-bag,NO,KEEP,6_REVIEW_ONLY,DRAFT,PGYTECH Hård Väska till DJI Spark
puluz-kulledsfaste-1-4-aluminium-adapter-actionkam,puluz-kulledsmount-1-4-aluminium-adapter-actionkam,/products/puluz-kulledsfaste-1-4-aluminium-adapter-actionkam,/products/puluz-kulledsmount-1-4-aluminium-adapter-actionkam,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,"PULUZ Kulledsfäste 1/4"" för Actionkameror"
pgytech-dji-ronin-s-hardvaska-stotsaker-waterproof,pgytech-dji-ronin-s-hardbag-stotsaker-waterproof,/products/pgytech-dji-ronin-s-hardvaska-stotsaker-waterproof,/products/pgytech-dji-ronin-s-hardbag-stotsaker-waterproof,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PGYTECH Hårdväska för DJI Ronin-S
cykelstyre-faste-aluminium-360-rotation-actionkame,cykelstyre-mount-aluminium-360-rotation-actionkame,/products/cykelstyre-faste-aluminium-360-rotation-actionkame,/products/cykelstyre-mount-aluminium-360-rotation-actionkame,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Aluminium Cykelstyre Fäste för Actionkameror
gimbal-motvikt-50g-dji-om4-osmo-mobile-3-stabilisa,gimbal-motvikt-50g-dji-om4-osmo-mobile-3-stabilisa,/products/gimbal-motvikt-50g-dji-om4-osmo-mobile-3-stabilisa,/products/gimbal-motvikt-50g-dji-om4-osmo-mobile-3-stabilisa,NO,KEEP,6_REVIEW_ONLY,DRAFT,Gimbal Motvikt 50g för DJI OM4 och Osmo Mobile 3
mini-blackfiskstativ-25cm-flexibelt-kulledsstativ,mini-blackfiskstativ-25cm-flexibelt-kulledsstativ,/products/mini-blackfiskstativ-25cm-flexibelt-kulledsstativ,/products/mini-blackfiskstativ-25cm-flexibelt-kulledsstativ,NO,KEEP,6_REVIEW_ONLY,DRAFT,Flexibelt Mini Bläckfiskstativ 25cm för Kamera
puluz-gopro-vikbart-stativfaste-adapter,puluz-gopro-vikbart-stativmount-adapter,/products/puluz-gopro-vikbart-stativfaste-adapter,/products/puluz-gopro-vikbart-stativmount-adapter,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ GoPro Vikbart Stativfäste för Actionkameror
jsr-fpc-ks-nd4-linsfilter-dji-fpv,jsr-fpc-ks-nd4-linsfilter-dji-fpv,/products/jsr-fpc-ks-nd4-linsfilter-dji-fpv,/products/jsr-fpc-ks-nd4-linsfilter-dji-fpv,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR FPC KS ND4 Linsfilter för DJI FPV
puluz-flexibelt-tripod-30cm,puluz-flexibelt-tripod-30cm,/products/puluz-flexibelt-tripod-30cm,/products/puluz-flexibelt-tripod-30cm,NO,KEEP,6_REVIEW_ONLY,DRAFT,Flexibelt Stativ 30cm med Kulled för Många Enheter
jsr-ks-nd16-linsfilter-dji-fpv-aluminiumram,jsr-ks-nd16-linsfilter-dji-fpv-aluminiumram,/products/jsr-ks-nd16-linsfilter-dji-fpv-aluminiumram,/products/jsr-ks-nd16-linsfilter-dji-fpv-aluminiumram,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS ND16 Linsfilter till DJI FPV
puluz-halsfaste-actionkamera-smartphone,puluz-halsmount-actionkamera-smartphone,/products/puluz-halsfaste-actionkamera-smartphone,/products/puluz-halsmount-actionkamera-smartphone,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Halsfäste actionkamera - PULUZ Justerbart Halsfäste
startrc-mobilhallare-klamma-anti-forlust,startrc-mobilhallare-klamma-anti-forlust,/products/startrc-mobilhallare-klamma-anti-forlust,/products/startrc-mobilhallare-klamma-anti-forlust,NO,KEEP,6_REVIEW_ONLY,DRAFT,STARTRC Phone Holder Clip - STARTRC Mobilhållare Klämma
puluz-bilsugpropp-faste,puluz-bilsugpropp-mount,/products/puluz-bilsugpropp-faste,/products/puluz-bilsugpropp-mount,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ Bilsugpropp Fäste för Kamera och Mobil
jsr-ks-nd8pl-filter-dji-fpv-aluminium,jsr-ks-nd8pl-filter-dji-fpv-aluminium,/products/jsr-ks-nd8pl-filter-dji-fpv-aluminium,/products/jsr-ks-nd8pl-filter-dji-fpv-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS ND8PL Filter till DJI FPV-drönare
jsr-ks-nd16pl-lens-filter-dji-fpv-aluminium,jsr-ks-nd16pl-lens-filter-dji-fpv-aluminium,/products/jsr-ks-nd16pl-lens-filter-dji-fpv-aluminium,/products/jsr-ks-nd16pl-lens-filter-dji-fpv-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,"JSR KS ND16PL lins Filter till DJI FPV, Aluminum Alloy Frame"
jsr-ks-nd32pl-linsfilter-dji-fpv-aluminium,jsr-ks-nd32pl-linsfilter-dji-fpv-aluminium,/products/jsr-ks-nd32pl-linsfilter-dji-fpv-aluminium,/products/jsr-ks-nd32pl-linsfilter-dji-fpv-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS ND32PL Linsfilter till DJI FPV
jsr-ks-nd32-linsfilter-dji-fpv-aluminiumlegering,jsr-ks-nd32-linsfilter-dji-fpv-aluminiumlegering,/products/jsr-ks-nd32-linsfilter-dji-fpv-aluminiumlegering,/products/jsr-ks-nd32-linsfilter-dji-fpv-aluminiumlegering,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS ND32 ND Filter till DJI FPV Drönare
mc-spegelfaste-camera-puluz-motorcykelhallare,mc-spegelmount-camera-puluz-motorcykelhallare,/products/mc-spegelfaste-camera-puluz-motorcykelhallare,/products/mc-spegelmount-camera-puluz-motorcykelhallare,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,MC Spegelfäste för Actionkamera
puluz-u-bult-styrefaste-actionkamera,puluz-u-bult-styremount-actionkamera,/products/puluz-u-bult-styrefaste-actionkamera,/products/puluz-u-bult-styremount-actionkamera,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ U-bult Styrefäste för Actionkameror
jsr-ks-nd64pl-filter-dji-fpv-drones,jsr-ks-nd64pl-filter-dji-fpv-drones,/products/jsr-ks-nd64pl-filter-dji-fpv-drones,/products/jsr-ks-nd64pl-filter-dji-fpv-drones,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS ND64PL Filter till DJI FPV Drönare
jsr-night-ljusforeningsreducerande-filter-dji-fpv,jsr-night-ljusforeningsreducerande-filter-dji-fpv,/products/jsr-night-ljusforeningsreducerande-filter-dji-fpv,/products/jsr-night-ljusforeningsreducerande-filter-dji-fpv,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR NIGHT Filter för Reducering
puluz-backspegel-faste-for-action-cameras,puluz-backspegel-mount-for-action-cameras,/products/puluz-backspegel-faste-for-action-cameras,/products/puluz-backspegel-mount-for-action-cameras,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ Backspegel Fäste för Actionkameror
jsr-star-filter-dji-fpv-effektfilter-drones,jsr-star-filter-dji-fpv-effektfilter-drones,/products/jsr-star-filter-dji-fpv-effektfilter-drones,/products/jsr-star-filter-dji-fpv-effektfilter-drones,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR STAR Effektfilter till DJI FPV Drönare
puluz-ryggsacksklamma-mobil-360-rotation,puluz-ryggsacksklamma-mobil-360-rotation,/products/puluz-ryggsacksklamma-mobil-360-rotation,/products/puluz-ryggsacksklamma-mobil-360-rotation,NO,KEEP,6_REVIEW_ONLY,DRAFT,PULUZ Ryggsäcksklämma Mobil med 360° Rotation
puluz-motorcykel-o-klamma-snabbfaste,puluz-motorcykel-o-klamma-snabbmount,/products/puluz-motorcykel-o-klamma-snabbfaste,/products/puluz-motorcykel-o-klamma-snabbmount,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ Motorcycle O-Clip Quick - PULUZ O-Klämma Snabbfäste
jsr-mc-uv-lens-filter-dji-fpv-aluminium,jsr-mc-uv-lens-filter-dji-fpv-aluminium,/products/jsr-mc-uv-lens-filter-dji-fpv-aluminium,/products/jsr-mc-uv-lens-filter-dji-fpv-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,"JSR MC UV Lens Filter for DJI FPV, Aluminum Alloy Frame, UV"
jsr-dji-fpv-cpl-filter,jsr-dji-fpv-cpl-filter,/products/jsr-dji-fpv-cpl-filter,/products/jsr-dji-fpv-cpl-filter,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR CPL-filter till DJI FPV-drönare
sugkoppsfaste-xiaomi-yi-sportkamera,sugkoppsmount-xiaomi-yi-action-camera,/products/sugkoppsfaste-xiaomi-yi-sportkamera,/products/sugkoppsmount-xiaomi-yi-action-camera,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Sugkoppsfäste Xiaomi Yi - Kraftfullt Sugkoppsfäste för Xiaomi
puluz-krabblasfaste-mc-styre,puluz-krabblasmount-mc-styre,/products/puluz-krabblasfaste-mc-styre,/products/puluz-krabblasmount-mc-styre,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Krabblåsfäste MC styre - PULUZ Krabblåsfäste för MC-Styre
jsr-nd-filter-dji-fpv-aluminium,jsr-nd-filter-dji-fpv-aluminium,/products/jsr-nd-filter-dji-fpv-aluminium,/products/jsr-nd-filter-dji-fpv-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR ND-filter DJI FPV – 4-i-1 Filterset
jsr-ks-3-i-1-nd8-nd16-cpl-filter-dji-fpv,jsr-ks-3-i-1-nd8-nd16-cpl-filter-dji-fpv,/products/jsr-ks-3-i-1-nd8-nd16-cpl-filter-dji-fpv,/products/jsr-ks-3-i-1-nd8-nd16-cpl-filter-dji-fpv,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS 3-i-1 ND+CPL Filter till DJI FPV
dji-fpv-ndpl-filterkit-jsr-ks,dji-fpv-ndpl-filterkit-jsr-ks,/products/dji-fpv-ndpl-filterkit-jsr-ks,/products/dji-fpv-ndpl-filterkit-jsr-ks,NO,KEEP,6_REVIEW_ONLY,DRAFT,DJI FPV NDPL-filterkit för Optimal Filmkvalitet
dubbelgrepp-actionkamera-stabilisator-aluminium,dubbelgrepp-actionkamera-stabilisator-aluminium,/products/dubbelgrepp-actionkamera-stabilisator-aluminium,/products/dubbelgrepp-actionkamera-stabilisator-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,Stabil Dubbelgrepp Actionkamera för Professionella Inspelningar
huvudfaste-actionkamera,huvudmount-actionkamera,/products/huvudfaste-actionkamera,/products/huvudmount-actionkamera,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Huvudfäste actionkamera - Huvudfäste för Actionkamera med Justerbart
hr335-utomhus-mobiltelefon-fastningsfaste-set,hr335-utomhus-mobiltelefon-fastningsmount-set,/products/hr335-utomhus-mobiltelefon-fastningsfaste-set,/products/hr335-utomhus-mobiltelefon-fastningsmount-set,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,HR335 Outdoor Mobile Phone - HR335 Mobilhållare för Utomhusbruk
ryggsacksklamma-360-faste,ryggsacksklamma-360-mount,/products/ryggsacksklamma-360-faste,/products/ryggsacksklamma-360-mount,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,360 Degree Rotation Backpack - Ryggsäcksfäste med 360 Graders Rotation
bordsklamma-actionkamera-fast-faste,bordsklamma-actionkamera-fast-mount,/products/bordsklamma-actionkamera-fast-faste,/products/bordsklamma-actionkamera-fast-mount,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Bordsklämma actionkamera - Bordsklämma för Actionkamera
lazy-holder-any-bending-holder-with-great-clip-act,lazy-holder-any-bending-holder-with-great-clip-act,/products/lazy-holder-any-bending-holder-with-great-clip-act,/products/lazy-holder-any-bending-holder-with-great-clip-act,NO,KEEP,6_REVIEW_ONLY,DRAFT,"Lazy Holder Any Bending Holder with Great Clip for GoPro, Insta360, DJ"
dji-fpv-filterkit-ks-nd-mcuv-cpl,dji-fpv-filterkit-ks-nd-mcuv-cpl,/products/dji-fpv-filterkit-ks-nd-mcuv-cpl,/products/dji-fpv-filterkit-ks-nd-mcuv-cpl,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR DJI FPV Filterkit KS – 6-pack
styrstolpe-stangfaste-cykel-motorcykel-action-cameras,styrstolpe-stangmount-cykel-motorcykel-action-cameras,/products/styrstolpe-stangfaste-cykel-motorcykel-action-cameras,/products/styrstolpe-stangmount-cykel-motorcykel-action-cameras,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Handlebar Seatpost Big Pole - Stångfäste för Cykel och Motorcykel
sugkoppsfaste-tripod,sugkoppsmount-tripod,/products/sugkoppsfaste-tripod,/products/sugkoppsmount-tripod,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Mångsidigt Sugkoppsfäste för Actionkameror
nd8-filter-dji-air-2s-aluminiumram,nd8-filter-dji-air-2s-aluminiumram,/products/nd8-filter-dji-air-2s-aluminiumram,/products/nd8-filter-dji-air-2s-aluminiumram,NO,KEEP,6_REVIEW_ONLY,DRAFT,ND8 Linsfilter för DJI Air 2S med Aluminiumram
xm70-b-triangle-direction-sugkoppsfast,xm70-b-triangle-direction-sugkoppsfast,/products/xm70-b-triangle-direction-sugkoppsfast,/products/xm70-b-triangle-direction-sugkoppsfast,NO,KEEP,6_REVIEW_ONLY,DRAFT,XM70-B Triangle Direction Sugkoppsfäste för Actionkameror
nd16-filter-dji-air-2s-aluminiumram,nd16-filter-dji-air-2s-aluminiumram,/products/nd16-filter-dji-air-2s-aluminiumram,/products/nd16-filter-dji-air-2s-aluminiumram,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR ND16 Linsfilter med Aluminiumram
jsr-filterkit-dji-fpv-8-i-1,jsr-filterkit-dji-fpv-8-i-1,/products/jsr-filterkit-dji-fpv-8-i-1,/products/jsr-filterkit-dji-fpv-8-i-1,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR Filterkit för DJI FPV – 8-i-1 Optiska
jsr-ks-nd32-filter-dji-air-2s-aluminium,jsr-ks-nd32-filter-dji-air-2s-aluminium,/products/jsr-ks-nd32-filter-dji-air-2s-aluminium,/products/jsr-ks-nd32-filter-dji-air-2s-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR ND32 Linsfilter med Aluminiumram för DJI Air 2S
jsr-ks-nd1000-lens-filter-for-dji-air-2s-aluminum,jsr-ks-nd1000-lens-filter-for-dji-air-2s-aluminum,/products/jsr-ks-nd1000-lens-filter-for-dji-air-2s-aluminum,/products/jsr-ks-nd1000-lens-filter-for-dji-air-2s-aluminum,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR ND1000 Objektivfilter med Aluminiumram
jsr-ks-nd64pl-linsfilter-dji-air-2s-aluminiumram,jsr-ks-nd64pl-linsfilter-dji-air-2s-aluminiumram,/products/jsr-ks-nd64pl-linsfilter-dji-air-2s-aluminiumram,/products/jsr-ks-nd64pl-linsfilter-dji-air-2s-aluminiumram,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS ND64PL Filter till DJI Air 2S
jsr-ks-night-ljusfororening-filter,jsr-ks-night-ljusfororening-filter,/products/jsr-ks-night-ljusfororening-filter,/products/jsr-ks-night-ljusfororening-filter,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS NIGHT Light Pollution
mini-bordstativ-camera-teleskopiskt-tripod-dslr-dv,mini-bordstativ-camera-teleskopiskt-tripod-dslr-dv,/products/mini-bordstativ-camera-teleskopiskt-tripod-dslr-dv,/products/mini-bordstativ-camera-teleskopiskt-tripod-dslr-dv,NO,KEEP,6_REVIEW_ONLY,DRAFT,Kompakt Mini Bordstativ Kamera för Optimal Stabilitet
dji-mavic-air-2-bag-eva-protective-bag,dji-mavic-air-2-bag-eva-protective-bag,/products/dji-mavic-air-2-bag-eva-protective-bag,/products/dji-mavic-air-2-bag-eva-protective-bag,NO,KEEP,6_REVIEW_ONLY,DRAFT,Skyddande DJI Mavic Air 2 Väska för Drönare
cykelaxelfaste-actionkamera,cykelaxelmount-actionkamera,/products/cykelaxelfaste-actionkamera,/products/cykelaxelmount-actionkamera,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Cykelaxelfäste för Actionkamera
jsr-ks-cpl-nd8-nd16-linsfilter-dji-air-2s,jsr-ks-cpl-nd8-nd16-linsfilter-dji-air-2s,/products/jsr-ks-cpl-nd8-nd16-linsfilter-dji-air-2s,/products/jsr-ks-cpl-nd8-nd16-linsfilter-dji-air-2s,NO,KEEP,6_REVIEW_ONLY,DRAFT,JSR KS CPL + ND8 + ND16 Linsfilter
sakerhetsrem-handledsrem-drones,securitysrem-handledsrem-drones,/products/sakerhetsrem-handledsrem-drones,/products/securitysrem-handledsrem-drones,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,Safety Hand Strap Hanging - Säker Handledsrem för Drönarkontroller
jsr-ks-6-in-1-uv-cpl-nd4-nd8-nd16-nd32-lens-filter,jsr-ks-6-in-1-uv-cpl-nd4-nd8-nd16-nd32-lens-filter,/products/jsr-ks-6-in-1-uv-cpl-nd4-nd8-nd16-nd32-lens-filter,/products/jsr-ks-6-in-1-uv-cpl-nd4-nd8-nd16-nd32-lens-filter,NO,KEEP,6_REVIEW_ONLY,DRAFT,dji air 2s filter väska - JSR 6-i-1 Linsfilterset för DJI Air 2S
pgytech-nd-filter-set-dji-fpv,pgytech-nd-filter-set-dji-fpv,/products/pgytech-nd-filter-set-dji-fpv,/products/pgytech-nd-filter-set-dji-fpv,NO,KEEP,6_REVIEW_ONLY,DRAFT,PGYTECH 3 PCS ND4+ND8+ND16 - PGYTECH till DJI FPV Drönare
vikbart-hjalmfaste-actionkamera-mobil,vikbart-hjalmmount-actionkamera-mobil,/products/vikbart-hjalmfaste-actionkamera-mobil,/products/vikbart-hjalmmount-actionkamera-mobil,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,actionkamera foldable - Vikbart Hjälmfäste för Actionkamera
puluz-bojbart-actionkamera-hjalmfaste-motorcykel,puluz-bojbart-actionkamera-hjalmmount-motorcykel,/products/puluz-bojbart-actionkamera-hjalmfaste-motorcykel,/products/puluz-bojbart-actionkamera-hjalmmount-motorcykel,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,PULUZ Bending Action Camera - PULUZ Böjbart Hjälmfäste
fpv-tddch-cqt-batterihallare-charging,fpv-tddch-cqt-batteryhallare-charging,/products/fpv-tddch-cqt-batterihallare-charging,/products/fpv-tddch-cqt-batteryhallare-charging,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,FPV-TDDCH-CQT Battery Charging - FPV-TDDCH-CQT Batterihållare
puluz-sugkoppsfast-bil-camera-aluminium,puluz-sugkoppsfast-bil-camera-aluminium,/products/puluz-sugkoppsfast-bil-camera-aluminium,/products/puluz-sugkoppsfast-bil-camera-aluminium,NO,KEEP,6_REVIEW_ONLY,DRAFT,Sugkoppsfäste bil kamera - PULUZ Sugkoppsfäste för Bilkamera
skarmsskydd-dji-fpv-goggles-v2,skarmsprotection-dji-fpv-goggles-v2,/products/skarmsskydd-dji-fpv-goggles-v2,/products/skarmsprotection-dji-fpv-goggles-v2,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,DJI FPV Goggles V2 skydd - Splittersäkert Skärmskydd för DJI FPV
